year,age,sex,purpose,country,nation,visits_sum,nights_sum,spend_sum,Sample_N
2005,45-54,Female,Transit,Other Central & South America,UK,0,0,0.00446182,3
2005,45-54,Female,Transit,Other Central & South America,Belgium,0,0,0,1
2005,45-54,Female,Transit,Other Central & South America,Other Central & South America,0,0,0.02764829,4
2005,45-54,Female,Transit,Hong Kong,Hong Kong,0,0,0.0432209,1
2005,45-54,Female,Transit,Malaysia,Malaysia,0,0,0.00443156,1
2005,45-54,Female,Transit,Malaysia,Other Asia,0,0,0,1
2005,45-54,Female,Transit,Thailand,Thailand,0,0,0.008962815,1
2005,45-54,Female,Transit,Singapore,France,0,0,0.01431143,1
2005,45-54,Female,Transit,Taiwan,Taiwan,0,0,0,1
2005,45-54,Female,Transit,Other Asia,Other Asia,0,0,0,1
2005,45-54,Female,Transit,Japan,Japan,0,0,0.005781407,7
2005,45-54,Female,Transit,South Korea,South Korea,0,0,0,1
2005,45-54,Female,Transit,Australia,UK,0,0,0.0017703908,1
2005,45-54,Female,Transit,Australia,Other Western Europe,0,0,0,1
2005,45-54,Female,Transit,Australia,Australia,0,0,0.110804028,22
2005,45-54,Female,Transit,New Zealand,New Zealand,0,0,0.0027704225,2
2005,45-54,Female,Transit,United Arab Emirates,United Arab Emirates,0,0,0,1
2005,45-54,Female,Transit,Other Gulf States,Irish Republic,0,0,0,2
2005,45-54,Female,Transit,Other Gulf States,USA,0,0,0.025611771,2
2005,45-54,Female,Transit,Other Gulf States,Canada,0,0,0.01451892,1
2005,45-54,Female,Transit,Other Middle East,Other Western Europe,0,0,0,1
2005,45-54,Female,Transit,Other Middle East,Other Middle East,0,0,0.09310968,2
2005,45-54,Female,Transit,Israel,Israel,0,0,0.001407076,3
2005,45-54,Female,Transit,Pakistan,UK,0,0,0.0029523125,1
2005,45-54,Female,Transit,Pakistan,Pakistan,0,0,0.0153513434,1
2005,45-54,Female,Transit,South Africa,USA,0,0,0.00311511,1
2005,45-54,Female,Transit,South Africa,South Africa,0,0,0.00818118,3
2005,45-54,Female,Transit,Other Southern Africa,Other Southern Africa,0,0,0.00927375,1
2005,45-54,Female,Transit,Nigeria,UK,0,0,0,1
2005,45-54,Female,Transit,Nigeria,Nigeria,0,0,0.0199640833,4
2005,45-54,Female,Transit,Other Africa,Switzerland,0,0,0.0200942,1
2005,45-54,Female,Transit,Other Africa,India,0,0,0,1
2005,55-64,Male,Holiday,Belgium,UK,1.761988,0,0,1
2005,55-64,Male,Holiday,Belgium,Belgium,11.528479,48.472351,2.8934530081,13
2005,55-64,Male,Holiday,Belgium,Netherlands,0.244872,0.244872,0.064401336,1
2005,55-64,Male,Holiday,Belgium,Finland,0.405156,0.810312,0.0607734,1
2005,55-64,Male,Holiday,Belgium,Switzerland,0.428128,0.856256,0.1071313257,1
2005,55-64,Male,Holiday,Belgium,Norway,0.428128,1.712512,0.1971212625,1
2005,55-64,Male,Holiday,France,UK,4.475539,23.704566,0.382391161,5
2005,55-64,Male,Holiday,France,France,39.788559,124.754107,8.9694781,50
2005,55-64,Male,Holiday,France,Spain,0.419408,9.646384,0.1049421727,1
2005,55-64,Male,Holiday,France,USA,0.389573,0.779146,0.0503001075,1
2005,55-64,Male,Holiday,France,Other Asia,0.62878,6.91658,0.4267881977,1
2005,55-64,Male,Holiday,Germany,UK,5.885992,62.936615,3.9795089013,7
2005,55-64,Male,Holiday,Germany,France,1.17553,31.73931,0.77937639,1
2005,55-64,Male,Holiday,Germany,Germany,56.524293,379.042039,30.8115107478,55
2005,55-64,Male,Holiday,Germany,USA,0.913022,1.826044,0.924891286,1
2005,55-64,Male,Holiday,Italy,UK,0.498658,1.495974,0.156079954,1
2005,55-64,Male,Holiday,Italy,Italy,18.557853,131.62855,11.4367024863,16
2005,55-64,Male,Holiday,Netherlands,Netherlands,35.198365,252.929968,10.3595206809,41
2005,55-64,Male,Holiday,Denmark,UK,2.756978,29.042154,2.9564030021,2
2005,55-64,Male,Holiday,Denmark,Germany,1.167497,7.004982,0.307051711,1
2005,55-64,Male,Holiday,Denmark,Denmark,10.762887,44.354878,4.6821698771,15
2005,55-64,Male,Holiday,Greece,Greece,2.614431,11.240268,1.1318443539,5
2005,55-64,Male,Holiday,Spain,UK,5.752404,46.947081,1.026823726,6
2005,55-64,Male,Holiday,Spain,Italy,1.7141,10.2846,0.8124834,1
2005,55-64,Male,Holiday,Spain,Spain,20.060891,114.935386,8.0830740214,20
2005,55-64,Male,Holiday,Portugal,Portugal,5.287661,46.532501,4.8118879414,6
2005,55-64,Male,Holiday,Austria,Austria,2.851936,14.806636,1.7172617864,5
2005,55-64,Male,Holiday,Austria,Canada,0.246824,0.740472,0.126620712,1
2005,55-64,Male,Holiday,Sweden,Sweden,23.26259,110.480141,9.2054497918,31
2005,55-64,Male,Holiday,Finland,Finland,2.241984,17.268561,0.990295284,3
2005,55-64,Male,Holiday,Irish Republic,UK,2.527426,20.005371,0.575650176,4
2005,55-64,Male,Holiday,Irish Republic,Irish Republic,32.310741,113.413731,12.7149668463,29
2005,55-64,Male,Holiday,Yugoslavia,Yugoslavia,1.00085,4.0034,0.4025919125,1
2005,55-64,Male,Holiday,Switzerland,UK,1.637884,15.952152,0.830495628,4
2005,55-64,Male,Holiday,Switzerland,France,0.287399,4.885783,0.923412987,1
2005,55-64,Male,Holiday,Switzerland,Sweden,0.251664,0.503328,0.473379984,1
2005,55-64,Male,Holiday,Switzerland,Switzerland,9.243157,69.070688,5.8404507256,15
2005,55-64,Male,Holiday,Norway,UK,0.596523,5.368707,0.604277799,1
2005,55-64,Male,Holiday,Norway,Norway,14.393872,49.172113,4.9195454144,19
2005,55-64,Male,Holiday,Iceland,Iceland,1.242814,5.317128,0.3740514497,2
2005,55-64,Male,Holiday,Czech Republic,Czech Republic,1.174842,3.524526,0.371837493,1
2005,55-64,Male,Holiday,Poland,UK,0.598992,2.395968,0.067686096,1
2005,55-64,Male,Holiday,Poland,Poland,7.878116,72.365316,0.7845585215,2
2005,55-64,Male,Holiday,Hungary,Hungary,7.251512,87.916945,5.2658879243,7
2005,55-64,Male,Holiday,Russia,UK,0.732331,1.52717,0.2220664644,2
2005,55-64,Male,Holiday,Other Western Europe,UK,1.596077,20.408648,0.298547733,3
2005,55-64,Male,Holiday,Other Western Europe,Other Western Europe,1.249986,16.242564,0.615012168,3
2005,55-64,Male,Holiday,Other Eastern Europe,UK,1.832037,97.634544,1.818989042,4
2005,55-64,Male,Holiday,Other Eastern Europe,Other Eastern Europe,3.553844,25.706246,2.7554149956,3
2005,55-64,Male,Holiday,USA,UK,9.283448,55.482,4.5387310631,12
2005,55-64,Male,Holiday,USA,USA,112.450854,883.152397,83.0942494919,262
2005,55-64,Male,Holiday,USA,Canada,0.511536,5.11536,0.515116752,1
2005,55-64,Male,Holiday,USA,Venezuela,0.329383,3.29383,0.287880742,1
2005,55-64,Male,Holiday,USA,Other Central & South America,0.455725,1.367175,0.233786925,1
2005,55-64,Male,Holiday,Canada,UK,2.341558,17.90922,1.992919484,5
2005,55-64,Male,Holiday,Canada,Canada,23.199105,197.92677,15.3464985535,64
2005,55-64,Male,Holiday,Mexico,Mexico,1.388386,4.165158,0.360081069,2
2005,55-64,Male,Holiday,Brazil,Brazil,0.3635,1.454,0.1454,1
2005,55-64,Male,Holiday,Other Central & South America,UK,0.259965,2.339685,0.263344545,1
2005,55-64,Male,Holiday,Hong Kong,UK,0.786562,8.462663,0.272990756,2
2005,55-64,Male,Holiday,Hong Kong,France,0.397365,0.79473,0.09934125,1
2005,55-64,Male,Holiday,Hong Kong,Hong Kong,0.88672,3.458002,0.283564666,2
2005,55-64,Male,Holiday,Hong Kong,China,0.381961,0.381961,0.11076869,1
2005,55-64,Male,Holiday,Malaysia,Malaysia,2.715851,16.374334,0.8665769399,6
2005,55-64,Male,Holiday,Thailand,UK,0.251387,0.251387,0,1
2005,55-64,Male,Holiday,Thailand,Thailand,0.446513,0.893026,0.095107269,1
2005,55-64,Male,Holiday,Singapore,UK,0.511011,14.979711,0.612788943,2
2005,55-64,Male,Holiday,Singapore,Singapore,0.798528,7.323208,1.0660504165,3
2005,55-64,Male,Holiday,Other Asia,UK,0.23243,2.78916,0.25822973,1
2005,55-64,Male,Holiday,Other Asia,Other Asia,0.671687,4.397628,0.355080462,2
2005,55-64,Male,Holiday,Japan,UK,0.4235,3.8115,0.2172555,1
2005,55-64,Male,Holiday,Japan,Japan,9.127233,46.189168,6.7373068781,24
2005,55-64,Male,Holiday,South Korea,South Korea,2.307886,2.860561,0.245513201,5
2005,55-64,Male,Holiday,Australia,UK,0.792747,29.043944,3.362126095,3
2005,55-64,Male,Holiday,Australia,Australia,27.279771,296.194082,19.7557075135,75
2005,55-64,Male,Holiday,Australia,New Zealand,1.244679,10.932484,0.644062577,4
2005,55-64,Male,Holiday,New Zealand,UK,1.99849,32.167675,1.1219087142,4
2005,55-64,Male,Holiday,New Zealand,New Zealand,7.025995,75.334497,6.8489649745,19
2005,55-64,Male,Holiday,United Arab Emirates,UK,1.176389,26.915577,1.372375457,4
2005,55-64,Male,Holiday,United Arab Emirates,Egypt,0.241159,1.205795,0.726612067,1
2005,55-64,Male,Holiday,Other Gulf States,UK,1.59221,30.416746,7.029098794,2
2005,55-64,Male,Holiday,Other Gulf States,Other Gulf States,0.774423,18.934043,9.1976420589,2
2005,55-64,Male,Holiday,Other Gulf States,India,1.691526,8.45763,1.2343910985,1
2005,55-64,Male,Holiday,Saudi Arabia,UK,0.630759,10.883514,0.234640743,2
2005,55-64,Male,Holiday,Saudi Arabia,USA,0.364359,1.457436,0.150480267,1
2005,55-64,Male,Holiday,Saudi Arabia,Saudi Arabia,0.928518,5.27754,2.0313803,3
2005,55-64,Male,Holiday,Saudi Arabia,Pakistan,0.23254,0.93016,0.12743192,1
2005,55-64,Male,Holiday,Iran,Iran,0.339886,0.679772,0.208350118,1
2005,55-64,Male,Holiday,Other Middle East,UK,0.286926,4.30389,0,1
2005,55-64,Male,Holiday,Other Middle East,Other Central & South America,0.230451,2.30451,0.463897863,1
2005,55-64,Male,Holiday,Other Middle East,Other Middle East,0.269162,0.538324,1.618471106,1
2005,55-64,Male,Holiday,Egypt,UK,0.217453,3.261795,0.329006389,1
2005,55-64,Male,Holiday,Egypt,Egypt,0.277048,1.662288,0.211387624,1
2005,55-64,Male,Holiday,Israel,UK,0.464377,7.430032,0.122131151,1
2005,55-64,Male,Holiday,Israel,Germany,0.432206,0.432206,0.156890778,1
2005,55-64,Male,Holiday,Israel,USA,0.194934,0.389868,0.030799572,1
2005,55-64,Male,Holiday,Israel,Israel,1.545175,14.497133,1.510306085,4
2005,55-64,Male,Holiday,India,India,3.868321,23.82288,2.1790626795,9
2005,55-64,Male,Holiday,Pakistan,Pakistan,0.696735,8.111745,0.520576305,2
2005,55-64,Male,Holiday,South Africa,UK,1.430722,4.131812,0.374817917,3
2005,55-64,Male,Holiday,South Africa,Irish Republic,0.333315,1.33326,0.087661845,1
2005,55-64,Male,Holiday,South Africa,South Africa,5.481006,77.805145,5.8151147299,12
2005,55-64,Male,Holiday,Other Southern Africa,Irish Republic,0.74781,5.23467,0.57057903,1
2005,55-64,Male,Holiday,Other Southern Africa,Other Southern Africa,0.216924,25.597032,0.154666812,1
2005,55-64,Male,Holiday,Nigeria,UK,0.601519,4.106227,0.466439231,2
2005,55-64,Male,Holiday,Nigeria,Nigeria,3.139123,30.343451,3.448305465,8
2005,55-64,Male,Holiday,Other Africa,UK,0.632868,16.546507,2.253510049,2
2005,55-64,Male,Holiday,Other Africa,Denmark,0.810128,3.240512,0.196861104,1
2005,55-64,Male,Holiday,Other Africa,Other Africa,0.37146,5.20044,1.2430288562,1
2005,55-64,Male,Business,Belgium,UK,4.861772,8.915667,1.2793648518,8
2005,55-64,Male,Business,Belgium,Belgium,22.819167,32.891767,3.2512632222,28
2005,55-64,Male,Business,Belgium,France,0.542759,0.542759,0.115607667,1
2005,55-64,Male,Business,Belgium,Germany,0.251664,0.251664,0.305268432,1
2005,55-64,Male,Business,Belgium,Italy,0.487413,0.251664,0.179436432,2
2005,55-64,Male,Business,Belgium,Netherlands,1.227596,1.468912,1.19468948,4
2005,55-64,Male,Business,Belgium,Sweden,0.106021,0.106021,0.0081654194,1
2005,55-64,Male,Business,Belgium,Australia,0.337024,0.674048,0.1685500837,1
2005,55-64,Male,Business,France,UK,10.874544,70.644382,5.1279125936,15
2005,55-64,Male,Business,France,Belgium,1.018178,0,0,1
2005,55-64,Male,Business,France,France,51.082946,71.457899,8.2574879907,75
2005,55-64,Male,Business,France,Germany,0.419408,0.419408,0.0839537382,1
2005,55-64,Male,Business,France,Italy,0.954347,3.094987,0.0629480542,2
2005,55-64,Male,Business,France,Netherlands,1.210015,0.465572,0.109874992,3
2005,55-64,Male,Business,France,Sweden,0.431943,1.295829,0.178392459,1
2005,55-64,Male,Business,France,Nigeria,0.419408,2.516448,0.875637506,1
2005,55-64,Male,Business,Germany,UK,6.658296,10.000688,1.8718382385,6
2005,55-64,Male,Business,Germany,France,0.401899,0.803798,0.165984287,1
2005,55-64,Male,Business,Germany,Germany,76.9494,158.874907,16.1519675518,80
2005,55-64,Male,Business,Germany,Italy,0.696846,1.393692,0.608346558,1
2005,55-64,Male,Business,Germany,Netherlands,0.37412,0,0.02356956,1
2005,55-64,Male,Business,Germany,Sweden,0.235223,0.470446,0.050102499,1
2005,55-64,Male,Business,Germany,Norway,0.500004,1.500012,0.131501052,1
2005,55-64,Male,Business,Germany,USA,1.671761,1.671761,0.3938326172,2
2005,55-64,Male,Business,Germany,New Zealand,1.05238,1.05238,0.14522844,1
2005,55-64,Male,Business,Germany,Israel,0.45786,6.41004,0.23488218,1
2005,55-64,Male,Business,Italy,UK,1.024374,8.998947,1.273290423,2
2005,55-64,Male,Business,Italy,Belgium,0.288581,0.577162,0.292332553,1
2005,55-64,Male,Business,Italy,France,0.337024,0.674048,0.168512,1
2005,55-64,Male,Business,Italy,Italy,26.447563,79.876219,11.7563922977,28
2005,55-64,Male,Business,Italy,USA,0.241237,0.723711,0.099630881,1
2005,55-64,Male,Business,Netherlands,UK,10.679034,25.832658,1.274982801,5
2005,55-64,Male,Business,Netherlands,Belgium,0.735585,0,0.033101325,1
2005,55-64,Male,Business,Netherlands,Italy,2.583069,5.166138,0.0646051388,1
2005,55-64,Male,Business,Netherlands,Netherlands,30.426685,52.209681,6.1436744847,43
2005,55-64,Male,Business,Netherlands,Norway,0.267204,0.267204,0.062258532,1
2005,55-64,Male,Business,Netherlands,USA,1.587985,3.980218,0.270934235,3
2005,55-64,Male,Business,Denmark,UK,3.073745,9.221235,1.392406485,1
2005,55-64,Male,Business,Denmark,Denmark,21.918292,44.720767,6.3582036202,29
2005,55-64,Male,Business,Greece,Greece,3.084004,8.665698,5.023173734,6
2005,55-64,Male,Business,Spain,UK,4.885695,24.158082,1.136267097,5
2005,55-64,Male,Business,Spain,Germany,0.587967,0.587967,0.242830371,1
2005,55-64,Male,Business,Spain,Spain,12.167908,23.579577,3.3320013083,19
2005,55-64,Male,Business,Spain,Portugal,0.5167,2.0668,0.6035056,1
2005,55-64,Male,Business,Portugal,UK,1.289983,5.159932,1.306752779,1
2005,55-64,Male,Business,Portugal,Portugal,4.527949,9.646553,1.785603684,8
2005,55-64,Male,Business,Austria,Austria,7.45738,5.485254,0.843979437,5
2005,55-64,Male,Business,Sweden,France,0.122627,0.245254,0.0371223812,1
2005,55-64,Male,Business,Sweden,Sweden,21.060596,47.481379,8.8397267834,38
2005,55-64,Male,Business,Finland,Sweden,0.767005,1.53401,0.240072565,1
2005,55-64,Male,Business,Finland,Finland,4.48102,8.713168,1.29051544,5
2005,55-64,Male,Business,Irish Republic,UK,4.001834,8.316129,0.910177413,5
2005,55-64,Male,Business,Irish Republic,Irish Republic,30.729575,43.957096,9.914373495,23
2005,55-64,Male,Business,Irish Republic,Japan,1.641044,11.487308,0.759803372,1
2005,55-64,Male,Business,Irish Republic,Pakistan,1.543667,10.805669,0.7061551002,1
2005,55-64,Male,Business,Turkey,Turkey,6.074269,31.659202,1.4193280962,3
2005,55-64,Male,Business,Yugoslavia,UK,0.470255,1.410765,0.020220965,1
2005,55-64,Male,Business,Switzerland,UK,0.471168,0.471168,0.105070464,2
2005,55-64,Male,Business,Switzerland,France,0.3762,0.7524,0.0086526,1
2005,55-64,Male,Business,Switzerland,Germany,0.611326,1.833978,0.924936238,1
2005,55-64,Male,Business,Switzerland,Netherlands,0.272421,0.272421,0.112509873,1
2005,55-64,Male,Business,Switzerland,Sweden,0.765009,1.530018,0.621952317,1
2005,55-64,Male,Business,Switzerland,Switzerland,9.730971,23.868716,5.253697094,16
2005,55-64,Male,Business,Switzerland,South Africa,0.445446,0.445446,0.139424598,1
2005,55-64,Male,Business,Norway,UK,1.048992,3.24209,0.475681267,2
2005,55-64,Male,Business,Norway,Denmark,0.440582,0.881164,0,1
2005,55-64,Male,Business,Norway,Norway,13.14797,22.715221,4.0378833053,23
2005,55-64,Male,Business,Iceland,Iceland,4.371682,36.108787,3.470660431,4
2005,55-64,Male,Business,Czech Republic,Czech Republic,7.470848,27.94244,1.4490018222,4
2005,55-64,Male,Business,Poland,UK,0.598992,2.395968,0,1
2005,55-64,Male,Business,Poland,Poland,9.369819,16.651533,0.9972322405,6
2005,55-64,Male,Business,Hungary,Hungary,1.518948,6.429325,0.8062948965,2
2005,55-64,Male,Business,Russia,Russia,5.761337,14.848099,1.6951527462,5
2005,55-64,Male,Business,Other Western Europe,UK,1.026941,4.007754,0.360278333,2
2005,55-64,Male,Business,Other Western Europe,Denmark,0.510806,1.021612,0.262043478,1
2005,55-64,Male,Business,Other Western Europe,Other Western Europe,2.525327,8.931889,1.533316321,7
2005,55-64,Male,Business,Other Eastern Europe,UK,0.525579,0.525579,0.164506227,1
2005,55-64,Male,Business,Other Eastern Europe,Other Eastern Europe,1.392213,4.795653,0.184387719,2
2005,55-64,Male,Business,USA,UK,4.093079,22.908514,2.320900887,13
2005,55-64,Male,Business,USA,Germany,0.643861,3.524774,0.237379893,2
2005,55-64,Male,Business,USA,Netherlands,0.277892,0.277892,0.039738556,1
2005,55-64,Male,Business,USA,Irish Republic,0.815556,5.174292,0.663047028,2
2005,55-64,Male,Business,USA,Switzerland,0.287399,0.287399,0.118695787,1
2005,55-64,Male,Business,USA,USA,87.538742,438.594129,97.9488541359,212
2005,55-64,Male,Business,USA,Canada,1.126389,5.035383,0.669513957,3
2005,55-64,Male,Business,USA,India,0.23932,0,0.03182956,1
2005,55-64,Male,Business,USA,South Africa,0.179906,1.259342,0.156967985,1
2005,55-64,Male,Business,Canada,UK,2.638393,31.586168,5.442151445,7
2005,55-64,Male,Business,Canada,France,0.405156,0.405156,0,1
2005,55-64,Male,Business,Canada,Irish Republic,0.762946,0.762946,0.162507498,1
2005,55-64,Male,Business,Canada,Canada,10.894955,41.74533,8.9517603418,27
2005,55-64,Male,Business,Brazil,UK,0.416581,4.582391,0.172047953,1
2005,55-64,Male,Business,Brazil,Brazil,1.471928,9.381324,1.425030064,3
2005,55-64,Male,Business,Argentina,France,0.241985,5.081685,0.729100805,1
2005,55-64,Male,Business,Argentina,Argentina,0.632209,3.161045,0.261102317,1
2005,55-64,Male,Business,Chile,Chile,0.300857,0.300857,0.018953991,1
2005,55-64,Male,Business,Other Central & South America,UK,0.93309,7.780836,0.30259437,2
2005,55-64,Male,Business,Other Central & South America,Other Central & South America,1.71173,6.463387,0.76247251,5
2005,55-64,Male,Business,Other Central & South America,Thailand,0.437066,2.622396,0.530161058,1
2005,55-64,Male,Business,Hong Kong,UK,2.248666,31.568768,4.794190917,4
2005,55-64,Male,Business,Hong Kong,USA,0.24853,3.23089,0.12749589,1
2005,55-64,Male,Business,Malaysia,UK,0.483105,4.347945,0.247832865,1
2005,55-64,Male,Business,Malaysia,Malaysia,0.880191,3.786207,3.369178059,2
2005,55-64,Male,Business,Thailand,UK,0.177931,0.533793,0.08540688,1
2005,55-64,Male,Business,Singapore,UK,2.581557,7.744671,25.849130241,1
2005,55-64,Male,Business,Singapore,Germany,0.254812,0.509624,0.105237356,1
2005,55-64,Male,Business,Taiwan,Canada,0.433387,0.866774,0,1
2005,55-64,Male,Business,Taiwan,Taiwan,0.767886,4.127568,0.673763202,2
2005,55-64,Male,Business,China,UK,0.360142,2.160852,0.328809646,1
2005,55-64,Male,Business,China,USA,0.386952,0,0.121115976,1
2005,55-64,Male,Business,China,China,0.281452,1.970164,0.088094476,1
2005,55-64,Male,Business,Other Asia,Other Asia,0.4653,3.7224,0.1921689,1
2005,55-64,Male,Business,Japan,UK,1.321005,7.796564,0.186279208,3
2005,55-64,Male,Business,Japan,USA,0.23007,0.23007,0.04670421,1
2005,55-64,Male,Business,Japan,Japan,10.312968,61.081363,8.576392068,21
